document	label
나는 민족을 위해 친일을 했소. 내가 걸은 길이 올바른 길은 아니오마는, 그런 길을 걸어 민족을 위하는 일도 있다는 것을 알아주오.	1
황당하다는 어투로 설산이 비꼬자 라딘은 점점 더 열 받았다. 아픈 곳을 찔린 것이다.	1
그런 일이 있었는지 몰랐소. 그럼, 러시아 마피아 두목을 암살한 것도 그자의 소행이란 말이 되는군. 이제 알렉스 리와 엘레나 서를 다시 제거할 일이 남은 것 같소.	1
당신이 만일 그동안 부정적인 사고의 소유자로 지내왔다면 그것은 자신의 마음을 돌보며 삶의 긍정적인 면에 집중하기 위한 훈련을 게을리 했다는 말이 된다.	1
허나 이러한 방법은 성직자의 길을 가려는 사람들을 극히 어렵게 하므로 종교의 확산에 방해가 되는 일입니다.	1
길을 걷다가 우연히 들은 음악 소리에 잊은 줄 알았던 기억이 다시 찾아온다.	0
지연도 학연도 없이 음악 하나로 모인 청춘들이 첫 공연을 한 곳은 지금은 문을 닫은 이곳 지하 클럽	1
사실 우리나라 이~ 아까도 말씀하셨다시피 삼급운전 급출발 급가속 급정지가 좀 몸에 배어 있거든요.	1
어쩌면 이게 마지막일 거라고 마지막이어도 어쩔 수 없다고. 모욕을 당한다면, 차라리 그게 자신의 약일지도 모른다고. 잠시 깊은 꿈을 꾸었노라고, 그렇게 자신을 속이자고.	0
갈림길에 왔다. 여기서 소녀는 아래편으로 한 삼 마장쯤, 소년은 우대로 한 십 리 가까운 길을 가야 한다.	0
이런 생각을 하기 땜에 항상 신경이 곤두서고 예민하고 뭔가 어디 위험한 게 없나 계속 찾아다니는 그런 것들이 몸에 배여 있게 됩니다.	1
아하 | 나는 순자한테 속상해. 주저주저하고 두려워하고 눈치 보면서…… 슬픔이 너무 몸에 배어 있어.	1
주목은 주방으로 가서 찬장 속의 라면을 꺼내기 위해 문을 열었다. 그 순간 경첩이 눈에 띄었다.	0
바닥에 드러누워 천장의 꽃무늬를 보고 있는데, 알츠하이머가 문을 열고 들어왔다.	0
대신 누군가가 닦아놓은 길을 간다면 안전하다. 잘하는 친구에게 묻어가면 중간은 간다. 그만큼 먹을 게 덜하긴 하지만. 주식 시장에서 묻어갈 만한 이는 기관과 외국인. 그들을 따라잡는 거다.	1
다른 사람은 몰라도 경희와 현정이는 꼭 초대해야 하는데 어머니의 말을 들어 보니 어림도 없는 일이었습니다.	0
요즈음 집 없이 돌아다니는 개가 유난히 눈에 띈다. 집에서 기르던 개가 많이 버려진다고 한다.	0
어떤 가설이 '반증 가능하다'는 것은, 그 가설과 모순된 관찰명제가 논리적으로 가능하다라는 말이 된다.	1
둘째, 특정 연도만의 재무비율이 아닌 여러 연도의 재무비율 추세를 알아봐야 한다. 이러한 추세분석은 회사가 제대로 운영되고 있는지 아니면 쇠락의 길을 가고 있는지 알려준다.	1
친구분들이랑 모임이 있다고 나가셨네. 휴…… 이게 무슨 날벼락인가 싶기도 하고, 아직도 꿈을 꾸고 있는 것 같아.	0
5. 시간을 관리함에 있어 몸에 밴 습관을 바꿀 수 있는 가능한 계획을 세운다.	1
어쨌든 지난날의 가슴 아픈 추억을 리바이벌하고 싶지는 않다. 이번 환경미화는! 목숨 걸고 이긴다!!	1
현관문을 두드리는 소리가 났다. 복순은 이불을 당겨 남편의 어깻죽지까지 덮어주고 일어섰다. 안방 문을 닫고, 현관문을 열었더니 청색잠바를 입은 수리 센터 직원이 서 있었다.	0
안 죽였다고 그래도 믿지를 않아요. 재판관님 말을 들으면 내가 틀림없이 사람을 죽였다고 그래요. 그런 것 같기도 하고…… 잘 모르겄어요. 이렇게 석방된 것만도 다행이지라우.	0
그리고 이제 떠블유 에이치 티 오에서도 시장 경쟁이 아니다라고 인제 못을 박았습니다만	1
석가연의 말을 듣던 풍갑제가 골치가 아프다는 듯 미간을 찡그리며 되물었다.	0
하느님은 그의 청을 거절하지 않으시고 잘라 주셨다. 결국 그 사람은 아주 작은 십자가를 어깨에 달랑 걸치고 광야의 길을 가며 다른 사람들에게 말했다.	1
나는 "아니 땐 굴뚝에 연기 나겠느냐. 아무리 대통령이 되고 싶더라도 선거가 2년 반이나 남았는데 상시 대통령 후보가 된다는 것이 말이 되겠느냐? 이는 욕교반졸	1
다음날 아침 아이들이 깨기도 전에 나는 옷을 입고 밖으로 나가기 위해 문을 열었다. 그런데 문이 잠겨 있었다. 갇혔다는 느낌이 들었다. 보모 한 명이 깨어나 달려오더니 무슨 일이냐고 물었다.	0
게이오 의숙이 처음 문을 연 곳은 쓰키지(築地)였지만, 그 후 잠시 신긴자(新銀座)로 옮겼다가 1871년, 지금의 미타(三田)에 정착했다.	1
주사위가 나타내는 숫자와 같은 권리, 돈, 성적을 얻게 되고, 학생이 이런 꿈을 꾸면 나타난 숫자가 상징 하는 만큼의 성적을 얻는다.	0
마의 조영구의 얼굴이 붉으락푸르락해졌다. 분명히 열 받았다는 신호였다. 지금까지 내리 다섯 판을 연속으로 지고 있으니 그럴 만도 했다.	1
들어가도 될까요? 자격 없는 배반자지만 들어가도 될까요? 저를 용서하시어 문을 열고 받아만 주신다면, 지극히 높으신 하나님께 영원히 찬송드리겠습니다.	1
양치성이는 여전히 화가 가시지 않은 얼굴로 어머니를 쏘아보듯 하며 못을 박았다.	1
곤충학자의 꿈이 언제, 어떻게, 어디로 사라졌는지는 정확히 기억나지 않는다. 지금은 즐거운 추억으로 마음 한구석에 자리 잡고 있을 뿐이다.	1
이런 행동 양식이 몸에 배게 되면 아무리 복잡한 일이라도 체계적인 순서를 세울 수 있고 시간도 절약할 수 있다. 시간 외의 덤을 받는 셈이다.	1
본색이 나타나더군요. 그런데 열 받는 건, 그 더러운 성질, 여자한테는 나타나고 남자들한테는 하나도 나타나지 않는다는 겁니다.	1
버려진 것이 흔들리며 옛일을 되돌린다 머지않은 내일을 밀어 올린다 가만히 내 저금통장을 떠올린다 저녁이다 문을 닫고 눕는다 다만 흘러가는 것들을 듣는다	0
그 말을 들은 용수가 가만히 있을 리가 없었다. 부랴부랴 돈을 장만해 가지고 안동성 밖을 찾아 나섰다. 그런 여자니 값도 비쌀 것이라는 생각에 큰 돈을 만든 것이다.	0
이 계약서를 사용하신 분은 일단 임신은 안하는 걸로 확실하게 절 일단 못을 박은 거네요.	1
손님의 가봉을 끝낼 때까지 희련은 아무 말도 하지 않았다. 그러나 남의 눈에 띌 만큼 그는 허둥지둥이었다.	0
건강상의 문제나 가정생활에 문제가 발생했을 경우, 혹은 여러 가지 면에서 행운과 불행을 모두 암시하는 것으로 무언가를 마시는 꿈을 꾸게 되는데 대표적으로 커피가 등장한다.	0
1422년(세종 4) 부왕 태종이 56세로 세상을 뜸으로써 부자간의 갈등도 막을 내렸다. 그때 양녕대군의 나이 29세였다.	1
네가 본래 신라 사람이나 이곳에서 뿌리를 내렸으니 이곳의 지명(地名)이 태서군(太西郡)이다. 성씨로 태씨가 어떠냐?	1
뭐야. 방금 나 잘릴 수도 있다고 한 말 들은 건 아니겠지? 아버지가 아시면 걱정하실 텐데.	0
나는 책상 서랍에서 편지를 꺼냈다. 파트리지 눈에 띄면 좋을 것 같지 않아 안에 넣어 두었던 것이다. 난 내시에게 편지를 건네주었다.	0
지금 꿈꾸는 기업들이라고 하셨나요? 무생물인 기업이 어떻게 꿈을 꾼다는 말씀이신지?	0
「지금 몇 시쯤 됐을까요. 곧 날이 샐 것 같으면 지금 일어나 갔으면 좋겠어요. 면사무소 문 열리기를 기다리려면 차 시간이 너무 늦어질 테니, 방죽께 동네로 재무계님을 직접 찾아가 보게요.」	1
어쨌거나 열 받잖아. 그 자식 말투하며 느글거리는 표정하며……. 제길! 다크가 예전 같기만 했으면 반쯤 죽여 달라고 부탁하는 건데…….	1
하지만 야수파는 오 년여 불꽃처럼 활약하다 막을 내리게 되고 그의 화풍도 변화하기 시작하는데 거기 결정적으로 기여한 화가가 있습니다.	1
세인트루이스 시립 병원은 도심에 자리 잡은 수많은 병원들처럼 적자를 견디지 못하고 문을 닫았다. 하지만 뱀파이어실을 옮길 만한 여력이 없었기 때문에 시체 안치실만 계속 문을 열고 있었다.	1
이 날 경찰이 삼엄하게 경비하고, 길 가던 시민들이 관심 있게 지켜보는 가운데 학생들은 내내 흥분을 가라앉히기 힘들었다.	0
김이사장은 해박한 지식의 소유자이다. 그는 학창시절 영문학ㆍ신문학ㆍ경제학을 전공했다. 그리고 짧지만 한 때의 기자 생활로 사회에 대한 전반적인 감각이 몸에 배어 있다.	1
정치적으로 굉장히 민감한 이제 주제였기 때문에 어~ 그래서 삼일 운동이 이제 자리를 잡았던 것 같구요.	1
마침내 경전교는 한 객잔을 골랐다. 무난해 보이는 생김새에 적당한 위치에 자리 잡은 객잔이었다. 드나드는 사람들도 어느 정도 있었고, 수준도 그리 떨어지거나 너무 높지도 않았다.	1
오호호호호, 문을 열고 나를 직접 보면 마음이 변할 수도 있지 않을까. 호호호호.	0
권 부장님?  그녀는 문을 열었다. 혁진의 손엔 양주 한 병이 들려 있었다. 한국산이었다.	0
말고기를 먹으려면 소금과 장작이 필요해서야. 왜 아버지가 열 받아서 말을 잡아먹었겠냐?	1
회사 컴퓨터 스크린 서버에 외설적인 화상을 올리거나, 포르노 책을 가지고 와서 사람들의 눈에 띄는 장소에 당당히 놓아두는 경우에도 성희롱 행위로 간주된다.	0
정조의 총애를 받으면서 왕권 정치가 뿌리를 내리도록 일조를 한 김종수 대감도 나이가 들자 몸이 쇠약해지고 또한 병색이 완연했다. 대감은 아들을 불러 두 손을 꼭 잡았다.	1
하지만 아버지는 자신의 통곡 소리 때문에 내 말을 듣지 못했던 것 같다.	0
아내를 따라 힘없이 일어선 참이었다. 터벅터벅 길을 걷던 아내가 산등성이 앞에 이르자 난데없이 말 한 마디를 툭 내던졌다.	0
토모코가 교무실에서 아이들의 그림을 한 장 한 장 보고 있을 때, 케이코는 마루야마(圓山) 공원의 단풍잎 길을 걷고 있었다.	0
“여러분은 자녀들을 어떻게 가르칩니까. 집에 앉아 있을 때나 길을 걸을 때나 누울 때나 일어날 때 자녀들에게 하나님의 말씀을 새겨줍니까?”	0
그거 다행이군. 그 말을 들으니 내 마음에서 큰 짐을 내려놓은 것 같군.	0
공항입구에는 정차하는 차들을 체크하는 몇 명의 남자직원이 눈에 띄었다. 그들이 차를 세우자 한 명이 다가와 뭐라고 물어보더니 지나갔다.	0
그래서 문을 닫고 누워서 문 밖을 나간 일이 없이 지내다 왕이 오신 때만 일어났으니, 정조 대왕이 슬퍼하시며 도리어 내 근심을 위로하시고 부드러운 얼굴빛을 보이셨다.	0
어이 김 대리, 너무 열 받지 마. 사실이 그렇잖아? 너 겁 많은 건 회사 안에서 유명하던데 뭘. 히히.	1
박승직은 19세가 되던 해 송파나루의 상인에게서 물건을 외상으로 받아 장사의 길에 나섰다. 그는 고향을 떠나 전국을 떠돌면서 본격적인 보부상의 길을 걸었다. 그러나 장사는 생각처럼 쉽지 않았다.	1
숙신 땅에 자리 잡은 이듬해 가을, 타작한 곡식들을 지하삼림으로 실어 나르는 수레 행렬이 드넓은 벌에 펼쳐졌다. 여기저기에서 각양각색의 물산物産들이 지하삼림으로 속속 모여들었다.	1
그게 말이 돼? 그거 말 안 돼! 아무리 니 목숨이지만 그렇게 함부로 하는 거 아니지. 그 벌 어떻게 받을래, 너! 그 벌 어떻게 받을 건데!	1
우리나라 입장에서 어떤 그~ 집단에서 느끼기에는 미국은 자국에 아주 작은 그~ 집단의 이익을 위해서 한 나라의 문을 열게 할 수 있는 나라 이런 시각들이 많이 있단 말이죠.	1
대나무뿌리는 황토흙 속 깊이 단단하게 뿌리를 내리기 때문에 옛부터 지진이 발생할 때 대나무숲으로 피신하라는 말이 있다.	0
검정색 사무용 가방을 들고 서점 문을 열어 버린 제럴드의 손은 미세하게 경련했다. 서점의 실내로 들어선 그는 의자에서 일어나 반기는 서점 주인을 선글라스에 가린 눈으로 무섭게 노려보았다.	0
전혀 모란같이 생기지 않은 주인인 듯한 중년의 여자가 주방 쪽에서 나와 카운터로 다가가면서 기지개를 켜고 있었다. 넥타이 차림의 남자가 천천히 문을 열고 들어와 다방을 살피고 있다.	0
그렇게 퇴사할 때까지 무려 십이 년을 으~ 책과 동행하는 출퇴근 시간을 보냈더니 덕분에 독서습관이 몸에 배더라고 합니다.	1
그런데 이 날은 이 둘에게 마(魔)가 낀 날인지, 아니면 하늘이 둘에게 부지런히 일해서 돈이나 벌라고 그러는 건지, 길을 가다가 또 산적들을 만나고 말았다.	0
도만이 뛰어나가 안채의 문을 열어 젖혔을 때 본가의 무사들은 이리저리 뛰어다니고 있었고 미간이 뚫린 시체들이 바닥에 뉘어져 있었다.	0
써늘한 기운이 내리는 길을 걸으면서도 데인의 마음은 더욱 답답해졌다. 태자의 자리에서 물러났지만 피는 못 속이는 것 같았다. 제국에 대해 걱정이 앞서는 자신이었다.	0
과학자는 쓸데없는 말을 들은 때문인지 화가 난 얼굴이었다. 그러나 이내 의아한 표정을 잠깐 짓더니 곧 아무렇지도 않은 얼굴로 말했다.	0
결국 동굴 속에 자리를 잡고 동굴 생활을 시작했어요. 그래서 마을에서는 동굴을 돌보는 사람이 생기기도 했어요. 프레이 또미죠는 너무 좋은 사람이었어요."	0
